type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.025,0.0001,0.9
iter_counter,loss_list,acc_list
50,0.0043,0.961
100,0.0044,0.9608
150,0.0042,0.9634
200,0.0042,0.9616
250,0.0046,0.9566
300,0.0045,0.956
350,0.0043,0.9592
400,0.0045,0.9598
450,0.0042,0.9614
500,0.0046,0.9538
550,0.0042,0.9648
600,0.0043,0.9606
50,0.0043,0.9612
100,0.0044,0.9592
150,0.0044,0.9588
200,0.0048,0.9582
250,0.0045,0.959
300,0.0043,0.9596
350,0.0043,0.9608
400,0.0042,0.9618
450,0.004,0.964
500,0.004,0.9644
550,0.0045,0.9566
600,0.0043,0.96
50,0.0043,0.9612
100,0.0042,0.9644
150,0.0041,0.965
200,0.0044,0.9584
250,0.0046,0.956
300,0.0045,0.9556
350,0.0045,0.9572
400,0.0043,0.9596
450,0.004,0.9674
500,0.0044,0.963
550,0.004,0.964
600,0.0042,0.9626
50,0.0042,0.9602
100,0.0045,0.9584
150,0.0044,0.9574
200,0.0042,0.9614
250,0.0042,0.9614
300,0.0043,0.961
350,0.0044,0.959
400,0.0041,0.9648
450,0.0042,0.9634
500,0.0044,0.9574
550,0.0041,0.966
600,0.0041,0.9656
50,0.0043,0.962
100,0.0042,0.9614
150,0.0045,0.9604
200,0.0045,0.9614
250,0.0041,0.962
300,0.0042,0.963
350,0.0044,0.9614
400,0.0042,0.9586
450,0.0038,0.9662
500,0.004,0.9658
550,0.0045,0.957
600,0.0043,0.963
50,0.0042,0.961
100,0.004,0.9644
150,0.0042,0.9614
200,0.0041,0.9654
250,0.0042,0.9636
300,0.0044,0.9592
350,0.0044,0.9584
400,0.0042,0.96
450,0.0041,0.964
500,0.0042,0.963
550,0.0043,0.9636
600,0.0042,0.9626
50,0.0041,0.9648
100,0.0043,0.961
150,0.0043,0.9594
200,0.0042,0.9622
250,0.0041,0.9652
300,0.0041,0.9628
350,0.0041,0.9664
400,0.0042,0.9624
450,0.0042,0.9612
500,0.004,0.9634
550,0.0043,0.9596
600,0.0044,0.96
50,0.0044,0.9606
100,0.0041,0.9632
150,0.0043,0.9626
200,0.0039,0.9684
250,0.0042,0.9634
300,0.0041,0.9612
350,0.0041,0.9628
400,0.0041,0.9652
450,0.0042,0.9616
500,0.0042,0.963
550,0.0042,0.9608
600,0.0043,0.9604
50,0.0042,0.9624
100,0.0041,0.9634
150,0.0041,0.9646
200,0.004,0.9642
250,0.0042,0.9612
300,0.0042,0.9612
350,0.0041,0.9642
400,0.0042,0.9626
450,0.0043,0.9608
500,0.0039,0.9668
